,AgendaItemTitle,AgendaItemNumber,Order,AgendaItemDate,ProtocolId,DateOnly,ProtocolDate,LegislaturePeriod,Number,SessionTitle,AgendaItemsCount,MongoId,Id
2093,Gesetz über Ruhebezüge des Bundespräsidenten,16,17,2018-11-08T21:50:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2094,Planung und Genehmigung im Verkehrsbereich,17,18,2018-11-08T22:20:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2095,Bewerbung Special Olympics World Games 2023,18,19,2018-11-08T22:55:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2096,Änderung des SGB XI - Beitragssatzanpassung,19,20,2018-11-08T23:20:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2097,Frauenanteil im Deutschen Bundestag,20,21,2018-11-08T23:40:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2098,Anpassung von Finanzmarktgesetzen,21,22,2018-11-08T00:15:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2099,Fortentwicklung des europäischen Emissionshandels,22,23,2018-11-08T00:25:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2100,Entwicklung des eSports,14,24,2018-11-08T00:45:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2101,Änderung des Umwandlungsgesetzes,30 *,25,2018-11-08T01:20:00,5478f853-0fe6-47a3-ee0c-08da0c32b602,2018-11-08,2018-11-08T00:00:00,19,61,61. Sitzung,30,6205403f039575652118328f,5478f853-0fe6-47a3-ee0c-08da0c32b602
2102,Pflegepersonalstärkungsgesetz,"24, ZP 9",1,2018-11-09T10:30:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2103,Deutsch-Französische Zusammenarbeit,"25, ZP 10-11",2,2018-11-09T11:40:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2104,Änderung des Tierschutzgesetzes,ZP 12-14,3,2018-11-09T12:40:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2105,Änderung von energierechtlichen Vorschriften,ZP 15,4,2018-11-09T13:15:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2106,Humanitäre Katastrophe in Jemen und Rüstungsexport,ZP 16-18,5,2018-11-09T13:50:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2107,Brexit-Übergangsgesetz,"26, ZP 19",6,2018-11-09T14:55:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2108,Bau des Freiheits- und Einheitsdenkmals,29,7,2018-11-09T15:40:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2109,Beteiligung des Bundes an Integrationskosten,28,8,2018-11-09T16:20:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2110,Europäische Finanztransaktionsteuer,31,9,2018-11-09T16:55:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2111,Aktuelle Stunde zum Umgang mit externen Beratern im Geschäftsbereich des BMVg,ZP 20,10,2018-11-09T17:25:00,2f2de491-7c01-4c87-ee0b-08da0c32b602,2018-11-09,2018-11-09T00:00:00,19,62,62. Sitzung,15,6205403f039575652118328e,2f2de491-7c01-4c87-ee0b-08da0c32b602
2112,Haushaltsgesetz 2019,I,1,2018-11-20T10:00:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2113,"Bundespräsident, Bundestag und Bundesrat",I.1-I.3,2,2018-11-20T10:00:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2114,"Finanzen, Bundesrechnungshof",I.4,3,2018-11-20T10:00:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2115,Verkehr und digitale Infrastruktur,I.5,4,2018-11-20T11:45:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2116,"Umwelt, Naturschutz und nukleare Sicherheit",I.6,5,2018-11-20T13:30:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2117,"Inneres, Datenschutz und Informationsfreiheit",I.7,6,2018-11-20T15:10:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2118,Ernährung und Landwirtschaft,I.8,7,2018-11-20T17:15:00,36a99003-145e-46f9-ee0a-08da0c32b602,2018-11-20,2018-11-20T00:00:00,19,63,63. Sitzung,10,6205403f039575652118328d,36a99003-145e-46f9-ee0a-08da0c32b602
2119,Bundeskanzlerin und Bundeskanzleramt,I.9,1,2018-11-21T09:00:00,6bd4020c-7c3f-4ad0-ee09-08da0c32b602,2018-11-21,2018-11-21T00:00:00,19,64,64. Sitzung,4,6205403f039575652118328c,6bd4020c-7c3f-4ad0-ee09-08da0c32b602
2120,Auswärtiges Amt,I.10,2,2018-11-21T12:55:00,6bd4020c-7c3f-4ad0-ee09-08da0c32b602,2018-11-21,2018-11-21T00:00:00,19,64,64. Sitzung,4,6205403f039575652118328c,6bd4020c-7c3f-4ad0-ee09-08da0c32b602
